,UKESM1-0-LL-r1i1p1f2,IPSL-CM6A-LR-r1i1p1f1,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r8i1p1f2,UKESM1-0-LL-r4i1p1f2,GFDL-ESM4-r1i1p1f1,CanESM5-r1i1p1f1
1995-10-01,11.447286717761052,11.333979897252483,11.801243554006446,12.859156516335974,11.659811001906204,12.416094914442404,10.932319860167194,10.647331774056886,12.034255229142786
1995-11-01,10.606480680881896,11.009841872241228,10.99381522952992,11.514233607240305,10.837509909735617,12.181612726546748,10.907518402288082,9.375294821555338,10.709830991999986
1995-12-01,9.571467244587653,10.200390872583322,9.48757149597898,9.964628527942166,10.919541911341147,9.918660522661794,9.113614354113553,8.953975215277945,10.227989018534403
1996-01-01,8.897685038114512,9.973583302490336,7.990552613548868,9.363725711903216,11.158050717796302,9.773432685264668,8.296959280211885,8.552975989548969,9.210131780531183
1996-02-01,8.173669096576353,9.287754627942343,7.3465505005129765,8.610450361168201,11.093238079916103,9.311788968206072,8.742740141777173,8.401808295172973,7.808262542187563
1996-03-01,8.8038080349888,8.691655487066754,8.991804868763223,8.294626213967558,11.326299914369516,9.532175764073934,9.901989649374958,7.939753904935903,7.629269213489955
1996-04-01,9.530068209016703,9.616055212211256,10.764626781991534,8.575593214754543,11.780223973870859,9.231394194128155,11.039428612552578,9.558922212495915,9.271337146234501
1996-05-01,10.931994026992614,10.439243816780355,12.497953220381167,10.503013356737616,12.456321532480054,11.23187996910616,11.3239770438294,11.1338953099581,10.80268456453044
1996-06-01,11.191221071400703,11.301364813641687,13.434400728837028,11.979925813595974,14.564114560803617,11.972553617876613,13.23375564717705,12.489968306788535,12.131781395993071
1996-07-01,10.86020244741942,12.16812880141203,13.266009792247027,13.147804326075676,14.719044866364412,11.971829347071862,13.676437407211981,12.696040325525642,11.90769227624599
1996-08-01,11.333707824539134,11.611123666685044,12.882096682154884,12.418089699595795,13.549866572111418,10.705274537151032,13.110775827478633,14.155730995482322,12.226476501381413
1996-09-01,12.374852480822794,11.869738531120973,12.413599494433598,13.298044215370664,12.882448392263221,12.038046051782446,13.590238544538655,12.671034038508415,12.996070848384491
1996-10-01,13.945326912033968,12.1317844636361,11.952626785370065,12.34075755165283,13.24664562450357,12.766596817986649,11.717729838321974,13.022991635569525,12.054329055236993
1996-11-01,10.76674043414984,8.913692205089502,11.249031343466283,11.80864405192755,10.94599141698581,11.462174868060375,11.558868768483947,10.716802629272152,10.639452958870534
1996-12-01,9.579015584628811,9.043604810640034,10.002617293833367,10.980726963232176,9.868382578939377,10.141489775597053,11.070237368871057,9.493287224219637,10.108684258521347
1997-01-01,9.611710033761227,8.360167152583227,8.829608227770112,10.762954973730247,8.977170107450988,9.037163518866,10.726992028677447,9.601650116877464,10.11444930390182
1997-02-01,8.920628956125837,8.628109395350446,8.854307989385802,11.07985695600822,9.287387830421123,8.5244258471054,9.793242472530649,9.275955427597497,10.163030897163019
1997-03-01,8.370935721101063,9.169826996887853,9.371839747121962,11.160762321388958,9.4909796149508,7.874410418242687,9.088929952055233,8.786854977857978,10.253531291724785
1997-04-01,8.581817364581147,9.339878842787805,10.684161657461614,11.33772786706281,9.786678594261256,8.033321438645537,10.908669482745928,8.417870860575956,11.46328385648034
1997-05-01,9.831345955089292,9.966490643942349,11.864510564291635,12.374809012600446,11.049111153810019,9.509581993703362,12.238950784719007,10.686484323155957,11.348855427775312
1997-06-01,10.747442646172537,12.8038161840677,12.106377706190155,13.503848766256695,12.830181696733352,10.153900636693848,13.595999992043348,12.946247444214563,13.047346266350383
1997-07-01,11.174516409682226,12.423833106445384,12.26371380389044,13.974888614860086,12.516549668013672,10.96502675278004,12.83972361122703,12.918275392131081,12.674820782813242
1997-08-01,11.74215239372654,11.680989545188925,13.705744535827932,13.257121296371816,12.662186053880346,10.2774413713288,12.922817464667382,14.61412117961247,11.552450259199013
1997-09-01,11.821150457486072,12.936911147491937,12.573035950821655,13.513588313417324,13.419044700838752,11.074744262162485,12.67853781206645,12.990640193701507,11.687767255410888
1997-10-01,12.221222028838413,12.556233725115664,12.435450110120644,13.408744274808715,12.557148713005047,11.416785127712018,12.2022230178588,12.292280491035779,12.391492159499691
1997-11-01,10.503652494307174,11.373637456890151,11.12335761073676,11.24490447973075,12.297510580526293,9.24424888703281,10.974562318376801,11.634413093561713,11.388920529944988
1997-12-01,9.149166677657089,10.761338751959435,10.44106151607511,9.23347045113634,10.426906174756844,9.272782022279207,9.52220406999311,9.79693913459096,9.905414981556737
1998-01-01,8.762882356219565,10.250131244211586,9.957007127087516,8.855562871056529,9.370530334507542,8.905559665952383,9.550839037642682,9.678335206670713,9.967242615971466
1998-02-01,8.808265447555,9.042045741008751,9.773475415810177,9.050639496804507,9.03616677811484,8.738738750030473,9.316959675226897,9.862626600088069,9.530851526766693
